Category,Product,URL
Guitars | Fender Guitars | Fender Bass Guitars,Standard Precision Bass P-Bass Maple Fretboard Lake Placid Blue,https://www.belfieldmusic.com.au/fender-standard-strat-electric-guitar-hss-rw-lake-placid-blue-stratocaster-0144700502-made-in-mexico.html
Guitars | Electric Guitars | Fender Stratocaster,Standard Strat&#174; Maple Fretboard Lake Placid Blue,https://www.belfieldmusic.com.au/fender-standard-strat-electric-guitar-hss-rw-lake-placid-blue-stratocaster-0144700502-made-in-mexico.html
Amps & FX | Effects | Guitar Processors,SY-300 Guitar Synth,http://www.bettermusic.com.au/boss-sy-300-guitar-synthesizer-sy300
Guitars | Acoustic Guitars | Acoustic Electric Guitars,APX500III Acoustic Electric Black,https://www.ghmusic.com.au/yamaha-apx500iii-acoustic-electric-guitar-black.html
Guitars | Acoustic Guitars | 12 Strings,456CE 12 String Acoustic Electric Guitar ,http://www.bettermusic.com.au/taylor-456ce-12-string-acoustic-electric-guitar
Amps & FX | Effects | Bass Effects,B3 Bass Multi-Effects Pedal,http://www.allansbillyhyde.com.au/prod/FXM045/Zoom-B3-Bass-Guitar-Effects--and--Amp-Simulator-Pedal.aspx
Recording | Microphones | High End Microphones,C12VR Valve Studio Microphone,http://www.bettermusic.com.au/akg-c12vr-multi-pattern-tube-condenser-microphone
Live Sound | Microphones | Studio Microphones,MK4 Condensor Studio Microphone,https://www.storedj.com.au/sennheiser-mk4-professional-quality-cardioid-condenser-microphone
Recording | Interfaces | 1 - 7 Inputs,Scarlett 2i2 Studio Second Generation Interface,https://www.storedj.com.au/focusrite-scarlett-2i2-studio-package-w-pro-tools-and-ableton-live-generation-2
Guitars | Acoustic Guitars | Acoustic Electric Guitars,CD-60CE Acoustic Guitar,https://www.ghmusic.com.au/fender-cd-60ce-all-mahogany.html
Guitars | Ibanez Guitars | Ibanez Bass Guitars,GSR320 PW Gio Bass Guitar,http://www.portmacguitars.com.au/ibanez-gio-budget-electric-bass-gsr320-bass.html
Recording | Interfaces | 8+ Inputs,Scarlett 18i8 Second Generation Interface,https://www.storedj.com.au/focusrite-scarlett-18i8-usb-audio-interface-w-pro-tools-and-ableton-live-generation-2
Recording | Interfaces | 1 - 7 Inputs,Scarlett 6i6 Second Generation Interface,https://www.storedj.com.au/focusrite-scarlett-6i6-usb-audio-interface-w-pro-tools-and-ableton-live-generation-2
Recording | Interfaces | 1 - 7 Inputs,Scarlett 6i6 Second Generation Interface,https://www.soundcorp.com.au/focusrite-scarlett-6i6-gen-2-usb-audio-interface-with-mic-preamp-7691
Amps & FX | Footswitches,DP10 Damper Pedal,http://www.bettermusic.com.au/roland-dp-10-damper-pedal-dp10
Live Sound | Mixers | Digital Mixers,QL1 Digital Mixer - Pre Order,https://www.kosmic.com.au/yamaha-ql1-16-32ch-digital-mixing-console
Guitars | Electric Guitars | Hollowbodies,Sheraton II Electric Guitar - Vintage Sunburst,http://www.allansbillyhyde.com.au/prod/ETSPEBGH1/Epiphone-Sheraton-II-Pro-Archtop-Semi-Hollow-Body-Electric-Guitar-(Ebony).aspx
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",ST-2 Power Stack,http://www.bigmusicshop.com.au/boss-st2-power-stack-effects-pedal.html
Guitars | Electric Guitars,LTD EC-1000S Duncan Electric Guitar (Vintage Black),https://www.belfieldmusic.com.au/esp-ltd-ec-1000s-electric-guitar-gloss-black-and-black-hardware-with-emg-lec-1000sblk.html
Guitars | Bass Guitars,Viola Electric Bass Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=112
Amps & FX | Effects | Guitar Effects,TS9B Bass Tubescreamer,http://www.bettermusic.com.au/ibanez-ts9b-bass-tube-screamer-overdrive-pedal
Amps & FX | Bass Amps | Bass Speaker Boxes,SVT-212AV Bass Cab,https://www.belfieldmusic.com.au/ampeg-svt-212av-bass-cabinet-600w-anniversary.html
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,Blues Deluxe Reissue,https://www.belfieldmusic.com.au/fender-blues-deluxe-reissue-guitar-amplifier-combo-amp-40w-1x12inch-tweed-2232203000.html
Guitars | Epiphone Guitars | Epiphone Electric Guitars,Thunderbird Classic Pro IV - Vintage Sunburst,http://www.allansbillyhyde.com.au/prod/EBTBVSBH1/Epiphone%C2%AE-Thunderbird-IV-Electric-Bass-Guitar-(Vintage-Sunburst).aspx
Guitars | Electric Guitars,814CE Acoustic Electric Guitar ,http://www.bettermusic.com.au/taylor-814ce-grand-auditorium-acoustic-guitar-w-case
Guitars | Acoustic Guitars | Acoustic Electric Guitars,M80C Dreadnought Acoustic Guitar + Deluxe Hard Case,http://www.bettermusic.com.au/maton-m80c-all-solid-mahogany-acoustic-w-case
Accessories & Parts | Straps,Suede Strap,http://www.bigmusicshop.com.au/fender-suede-strap-2-5-inch-black.html
Accessories & Parts | Straps,Suede Strap,http://www.allansbillyhyde.com.au/prod/62003/Taylor-Logo-Suede-2.5-Guitar-Strap-(Chocolate).aspx
Recording | Portable Recording & Hand Held Recorders,H5 Handy Portable Audio Recorder,http://www.guitarfactory.com.au/Studio/Zoom/zoom-h5-1
Guitars | Acoustic Guitars | Acoustic Electric Guitars,A1M Acoustic Guitar /w Pickup,https://www.ghmusic.com.au/yamaha-a1m-acoustic-electric-guitar.html
Recording | Studio Packs,UR22 mk2 Recording Pack,http://www.bigmusicshop.com.au/steinberg-ur22-mkii-recording-pack.html
Guitars | Fender Guitars | Fender Electric Guitars,Road Worn&#174; '60s Stratocaster&#174;,http://www.bettermusic.com.au/fender-road-worn-60s-stratocaster-rosewood-fingerboard-w-gigbag-olympic-white
Guitars | Fender Guitars | Fender Bass Guitars,Road Worn&#174; '60s Jazz Bass&#174;,http://www.bettermusic.com.au/fender-road-worn-60s-stratocaster-rosewood-fingerboard-w-gigbag-olympic-white
Guitars | Electric Guitars | Fender Telecaster,Deluxe Nashville Tele - White Blonde,https://www.belfieldmusic.com.au/fender-deluxe-nashville-tele-electric-guitar-brown-sunburst-mn-telecaster-w-bag-0135302332-made-in-mexico.html
Guitars | Fender Guitars | Fender Custom Shop,Sean Hurley Signature 1961 Precision Bass,http://www.bigmusicshop.com.au/fender-custom-shop-sean-hurley-61-p-bass-cc-olympic-white-in-case.html
Recording | Interfaces | 1 - 7 Inputs,Scarlett 2i2 Studio Second Generation Interface,https://www.belfieldmusic.com.au/focusrite-scarlett-2i2-studio-package-w-pro-tools-ableton-live-generation-2.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,00-15M 15 Series Acoustic,http://www.bigmusicshop.com.au/martin-00-15m-acoustic-guitar-mahogany.html
Guitars | Electric Guitars | Fender Stratocaster,Bullet Fat Strat with Tremolo HSS,https://www.belfieldmusic.com.au/fender-squier-bullet-fat-strat-electric-guitar-hss-rw-brown-stratocaster-0310005532.html
Guitars | Ibanez Guitars | Ibanez Bass Guitars,SRFF805 BKS Fan Fret Bass Guitar,http://www.bettermusic.com.au/ibanez-srff805-bks-fan-fret-bass-guitar-black-stained
Recording | Headphones,MA400 Headphone Amp,https://www.soundcorp.com.au/behringer-ma400-monitor-headphone-amplifier-for-studio-stage-6437
Guitars | Acoustic Guitars | Acoustic Electric Guitars,SRS60 Acoustic Electric Guitar + Deluxe Hard Case,http://www.bettermusic.com.au/maton-srs60-solid-road-series-acoustic-guitar-with-ap5-pickup
Amps & FX | Busker / Portable / Battery Powered Amps,THR10X Guitar Amp,http://www.bettermusic.com.au/yamaha-thr10x-stereo-guitar-amp-head
Gift Ideas,A3 Acoustic Guitar Multi-Effects Pedal,http://www.bigmusicshop.com.au/zoom-a3-acoustic-effects-amp-simulator.html
Amps & FX | Pedal Boards,FBV Shortboard MKII - Foot Control Pedal,http://www.bettermusic.com.au/line-6-fbv-shortboard-mkii-foot-switch-controller
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,AC15C1 15w 1x12 Tube Guitar Combo Amp,https://www.belfieldmusic.com.au/fender-blues-junior-se-guitar-amplifier-12-15w-combo-amp-2340503900.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,APX500III Acoustic Electric Natural,http://www.bettermusic.com.au/yamaha-apx500iii-acoustic-electric-guitar-w-gigbag-natural
"Amps & FX | Effects | Chorus, Phaser & Flanger Pedals",Micro Chorus,http://www.portmacguitars.com.au/micro-chorus.html
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,Tiny Terror Signature 4 Jim Root Terror Head,https://www.belfieldmusic.com.au/fender-squier-jim-root-signature-tele-electric-guitar-flat-black-telecaster-0301020506.html
Amps & FX | Guitar Amps | Modeling Amps,Spider V 30 - Guitar Amplifier,http://www.bettermusic.com.au/line-6-spider-v-30w-guitar-amp-combo
Guitars | Ibanez Guitars | Ibanez 7 String Guitars,RGIM7MH WH Electric Guitar 7 String,http://www.bettermusic.com.au/ibanez-rgim7mh-wk-7-string-iron-label-guitar
Live Sound | Mixers | Analog Mixers,MG16XU 16 Channel Mixer with Effects,https://www.storedj.com.au/yamaha-mg16xu-16-input-mixer-w-fx-and-usb-audio-interface
Amps & FX | Guitar Amps | Guitar Heads,ID60 TVP-H 60w Programmable Head,http://www.bettermusic.com.au/blackstar-id-60tvp-60w-programmable-guitar-amplifier-head
Recording | Interfaces | iOS,ITRACK Pocket Professorial Audio Interface For Iphone,https://www.storedj.com.au/focusrite-itrack-pocket-ios-stereo-mic-guitar-interface
Guitars | Classical Guitars,CG162S Classic Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=3949
Guitars | Classical Guitars,CG182S Classic Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7223
Recording | Microphones | Dynamic Microphones,e906 Dynamic Instrument Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1652
Guitars | Ibanez Guitars | Ibanez Left Handed Guitars,SA160FM Electric Guitar (Left Handed),https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5328
Recording | Microphones | Dynamic Microphones,e902 Dynamic Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1649
Live Sound | Wireless | Wireless Microphones,SVX24PG58 Wireless Handheld Microphone System,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5862
Guitars | Electric Guitars | Specialty & Rare Guitars,Jem JEM77WDP - PREMIUM,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11766
Live Sound | Speakers,"DBR10 10"" Powered PA Speaker",https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7932
Guitars | Electric Guitars | Hollowbodies,G5422T Electromatic Double Cut,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7423
Accessories & Parts | Cases & Gig Bags | Electric Guitar Cases,MR500C Universal Electric Guitar Case ,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11906
Guitars | Acoustic Guitars | Acoustic Electric Guitars,APX700II Acoustic Guitar /w Pickup,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=2801
Live Sound | Microphones | Studio Microphones,SM7B Professional Dynamic Vocal Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7489
Amps & FX | Busker / Portable / Battery Powered Amps,THR5A Guitar Amp,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7290
Live Sound | DI Boxes,Ultra-DI DI20 DI Box,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5048
Live Sound | Mixers | Analog Mixers,Xenyx Q802USB Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5727
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,HT-5RH 5W Valve Head w/ Reverb,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8724
Recording | Portable Recording & Hand Held Recorders,Q8 Handy Video Recorder,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8447
Recording | Interfaces | iOS,Sonic Port VX Audio Interface and Microphone,http://www.guitarfactory.com.au/Studio/line-6/line-6-sonicport-vx
Guitars | Acoustic Guitars,EL-00 Pro Acousitc Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1709
Guitars | Ibanez Guitars | Ibanez Bass Guitars,SR500 Bass Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=65
Live Sound | Effects / Rack Mount Gear,Ultramatch Pro SRC2496,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=334
Live Sound | Mixers | Analog Mixers,Xenyx Q1002USB Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5974
Guitars,TRBX305 5 String Electric Bass White,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7433
Amps & FX | Guitar Amps | Guitar Speaker Boxes,HTV-112 Celestion Speaker Cab,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8733
Live Sound | Speakers,"DXS15 15"" Powered Subwoofer",https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10655
Guitars,TRBX305 5 String Electric Bass Mist Green,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7433
Live Sound | Mixers,MG20XU ,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7002
Guitars | Acoustic Guitars | Acoustic Electric Guitars,AC3M Acoustic Guitar /w Pickup,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5494
Live Sound | Speakers | Active / Powered Speakers,DXR15 1100w Powered Speaker,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7933
Live Sound | Mixers | Analog Mixers,UFX1604 Mixing & Recording Console w USB & Firewire Recording,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5721
Live Sound | Microphones,e835 Dynamic Vocal Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1886
Recording | Microphones | Small Diaphragm Condensor,e614 Polarized Condenser Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1911
Guitars | Electric Guitars,RC365H Roadcore Model Black,http://www.portmacguitars.com.au/ibanez-rc365h.html
Guitars | Ibanez Guitars | Ibanez Acoustic Guitars,PCBE12MH OPN Acoustic Bass,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8535
Guitars,TRBX305 5 String Electric Bass Candy Apple Red,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7433
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",GT-OD Overdrive Pedal,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=2896
Guitars | Electric Guitars,RGA42FM BLF Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11791
Live Sound | Speakers | Active / Powered Speakers,DSR115 1300w Powered Speaker,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7934
Amps & FX | Effects | Bass Effects,SCR-DI Bass DI Pedal w/ Scrambler Overdrive,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8492
Guitars,TRBX305 5 String Electric Bass Pewter,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7433
Guitars,TRBX305 5 String Electric Bass Black,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7433
Guitars | Electric Guitars,RGA42FM DEF Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11791
Live Sound | Effects / Rack Mount Gear,Composer Pro-XL MDX2600 2-Channel Expander,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=249
Recording | Interfaces | 8+ Inputs,OctoPre MKII  8 Channel Mic Preamp,http://www.guitarfactory.com.au/Studio/Focusrite/focusrite-octopre-mk2
Guitars | Electric Guitars,Talman TM330M Tri-Fade burst,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10666
Guitars | Acoustic Guitars | Acoustic Electric Guitars,AEG24II Acoustic Guitar /w Pickup,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10117
Live Sound | Speakers | Active / Powered Speakers,DXR12 1100w Powered Speaker,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6066
Amps & FX | Guitar Amps | Guitar Speaker Boxes,HTV-212,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8734
Guitars | Electric Guitars | Specialty & Rare Guitars,JEM70V Steve Vai Signature Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11765
Live Sound | Microphones,SM 57 Instrument Microphone SM57,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=551
Amps & FX | Guitar Amps,Ultracoustic ACX1800 Amp,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1284
Amps & FX | Guitar Amps | Guitar Heads,ID100TVP 100w Programmable Guitar Amp Head,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8720
Guitars | Electric Guitars | Hollowbodies,ASR70 Electric Guitar,http://www.portmacguitars.com.au/ibanez-asr70.html
Live Sound | Mixers | Analog Mixers,Xenyx QX1002USB Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5726
Guitars | Classical Guitars,AEG10II Acoustic Guitar /w Pickup,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10118
Amps & FX | Bass Amps | Bass Speaker Boxes,SVT-210AV Vintage Anniversary Bass Cab 2x10,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6541
Live Sound | Speakers | Active / Powered Speakers,StageSource L3M Powered Speaker,http://www.haworthguitars.com.au/products/pro-audio-mics/pa-systems/line-6-stagesource-l3m/
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",TS808 Tube Screamer Overdrive Pedal,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7650
Recording | Rack Effects & Preamps,Ultragain Digital ADA8200 ADAT Preamps,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6678
Recording | Interfaces | Beginner,AMPLIFi TT Table Top Bluetooth Multi FX for Guitar,http://www.guitarfactory.com.au/Pedals_FX/line-6/Amplifi/Line-6-Amplifi-TT
Guitars | Acoustic Guitars,PF2MH OPM 3/4 Size Acoustic Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8578
Amps & FX | Guitar Amps | Guitar Speaker Boxes,PPC212 2X12 Cab - Black,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9789
Guitars | Electric Guitars,Talman TM330M Bright Metallic Blue,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10666
Guitars and Folk Instruments | Resonator Guitar Entry Level,Chrome Steel Slide - Medium J220,https://www.kosmic.com.au/fender-glass-slide-no-1-medium
Live Sound | Speakers | Active / Powered Speakers,DSR112 1300w Powered Speaker,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10434
Live Sound | Mixers | Powered Mixers,EMX5016CF 16-Channel 500w Powered Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1366
Live Sound | Speakers | Active / Powered Speakers,Eurolive B115D Powered Speaker,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5931
Live Sound | Speakers | Active / Powered Speakers,Eurolive B210D Powered Speaker,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5368
Live Sound | Mixers | Analog Mixers,Xenyx 1002B Mixer - Battery Powered,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=3557
Guitars | Electric Guitars,PAC311H Pacifica Electric Guitar Vintage White,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8990
Guitars | Ibanez Guitars | Ibanez Left Handed Bass Guitars,SR505 Left Handed 5 String Bass,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=2598
Recording | Microphones | Dynamic Microphones,PGA57 XLR Dynamic Instrument Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=548
Amps & FX | Effects | Vocal Effects,VE-5 Vocal Performer,http://www.guitarfactory.com.au/Studio/Boss/Vocal/boss-ve-5-white
Recording | Interfaces | Beginner,AG03 Interface (Great for Live Streaming/Webcasting),https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8999
Guitars | Ibanez Guitars | Ibanez 5 String Bass Guitars,SR505 5 String Bass Guitar Brown Mahogany,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=2598
Live Sound | Speakers | Active / Powered Speakers,Eurolive B115W Speaker,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9853
Guitars | Electric Guitars,SA160QM SPB Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11795
Amps & FX | Guitar Amps | Guitar Speaker Boxes,PPC412AD 4x12 Guitar Quad Box Cabinet Angled,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9782
Live Sound | Mixers | Analog Mixers,MG12XU 12 Channel Mixer with Effects,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7523
Accessories & Parts | Cases & Gig Bags | Electric Guitar Cases,M300C Electric Guitar Case,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11908
Recording | Hard Disk Recording,BR-800 Digital Recorder,http://www.portmacguitars.com.au/boss-br-800.html
Guitars | Classical Guitars,CG122MS Classic Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6738
Accessories & Parts | Power Supplies,Micropower PS400 Phantom Power Supply,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8069
Amps & FX | Guitar Amps | Guitar Speaker Boxes,PPC412 4x12 Guitar Quad Box Cabinet,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=9781
Guitars | Electric Guitars,JEM77P BFP Steve Vai Signature Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11768
Recording | Microphones | Dynamic Microphones,e904 Dynamic Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1650
Live Sound | Speakers,"DBR12 12"" Powered PA Speaker",https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8074
Live Sound | Speakers,Eurolive F1320D Powered Monitor,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6518
Guitars | Electric Guitars,PAC311H Pacifica Electric Guitar Red Metallic,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8990
Guitars | Electric Guitars,PAC311H Pacifica Electric Guitar Black,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8990
Guitars | Electric Guitars,LTD H-401QM Fade Sky Blue,http://www.guitarfactory.com.au/Guitars/Electric/ESP/LTD/h-series/h-401qm-fsb
Guitars | Ibanez Guitars | Ibanez 5 String Bass Guitars,SR1805 5 String Bass Guitar,http://www.bettermusic.com.au/ibanez-sr1805-ntf-5-str-premium-bass-natural-flat
Live Sound | Speakers,"DXS18 18"" Powered Subwoofer",https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10659
Live Sound | Wireless | Wireless Microphones,XSW12 Wireless Lapel Mic Presentation System ,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5295
Live Sound | Wireless | Wireless Microphones,XSW65 Entry Level Wireless Super Cardioid Condenser Microphone System ,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5296
Guitars | Electric Guitars | Hollowbodies,AS53 TKF Semi Hollow Body Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10677
Live Sound | Mixers | Analog Mixers,MG16 12 Channel Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7524
Live Sound | Wireless | Wireless Microphones,XSW52 Entry Level Wireless Headset Microphone System ,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5298
Guitars | Acoustic Guitars | Acoustic Electric Guitars,AC1R Acoustic Guitar /w Pickup,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5796
Guitars | Acoustic Guitars | Acoustic Electric Guitars,PF17ECE LG Acoustic Electric Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8778
Guitars | Ibanez Guitars | Ibanez 7 String Guitars,RGAIX7U ABS Electric Guitar 7 String,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11790
Recording | Recording,AMP800 4 Channel Headphone Amp,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1674
Live Sound | Speakers | Active / Powered Speakers,Eurolive B115MP3 Powered Speaker,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6399
Recording | Headphones,SRH440 Headphones,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=3099
Guitars | Classical Guitars,CGX122MSC  Acoustic Electric  Classical guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11046
Guitars | Electric Guitars,S520 BBS Electric Guitar Blackberry Sunburst,http://www.portmacguitars.com.au/ibanez-s520.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,ER90C Acoustic Electric Guitar + Deluxe Hard Case,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5301
Recording | Headphones,SRH240 Headphones,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=3098
Recording,Ultragain Pro MIC2200 Mic Preamp,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=13
Live Sound | Mixers | Analog Mixers,Xenyx QX2442USB Mixer,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5723
Recording | What's in our studio | Microphones,e901 Boundary Microphone,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1648
Amps & FX | Effects | Vocal Effects,TC Helicon Voicetone C1 Hard Tune Vocal Effect Pedal,http://www.guitarfactory.com.au/Guitars/Classical/Cordoba/Protege/Cordoba-C1
Guitars | Classical Guitars,AEG10NII Classical Guitar /w Pickup,http://www.portmacguitars.com.au/ibanez-aeg10nii.html
Guitars | Fender Guitars | Fender Bass Guitars,Deluxe Active Precision Bass Special - Surf Pearl,http://www.haworthguitars.com.au/products/basses/electric-23/fender-mexico-deluxe-active-jazz-bass-rw-surf-pearl/
Recording | Headphones,HPS5000 Headphones,https://www.soundcorp.com.au/behringer-hps5000-studio-recording-headphones-closed-dj-mixing-7295
Keyboards | Portable Keyboards,P115B 88 Key Digital Keyboard Black,http://www.bettermusic.com.au/p115b-portable-stage-piano
Guitars | Ibanez Guitars | Ibanez 8 / 9 String Guitars,RGIM8MH WH Electric Guitar 8 String,http://www.bettermusic.com.au/ibanez-rgim8mh-wk-8-string-iron-label-guitar
Recording | Interfaces | 1 - 7 Inputs,Scarlett Solo Studio Second Generation Interface,https://www.storedj.com.au/focusrite-scarlett-solo-studio-package-w-pro-tools-and-ableton-live-generation-2
Guitars | Bass Guitars,TRBX204GB Galaxy Black Bass,http://www.bettermusic.com.au/yamaha-trbx204-active-bass-guitar-galaxy-black-trbx-204gb
Amps & FX | Guitar Amps,65 Twin Custom Combo Amp - Please Contact For Availability ,https://www.belfieldmusic.com.au/fender-65-deluxe-reverb-guitar-amplifier-1x12-inch-jensen-22w-combo-amp-0217430000.html
Guitars | Classical Guitars,C70 Classic Guitar,http://www.bigmusicshop.com.au/yamaha-c70-v2-classical-guitar.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,APX500III Acoustic Electric Black,http://www.bigmusicshop.com.au/yamaha-apx500iii-acoustic-guitar-vintage-sunburst.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,APX500III Acoustic Electric Vintage Sunburst,http://www.bigmusicshop.com.au/yamaha-apx500iii-acoustic-guitar-vintage-sunburst.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,APX500III Acoustic Electric Natural,http://www.bigmusicshop.com.au/yamaha-apx500iii-acoustic-guitar-vintage-sunburst.html
